date,state,industry,employed_thousands
2023Q1,Queensland,Education and Training,245.79115833999998
2023Q1,Queensland,Health Care and Social Assistance,464.28468039
2023Q1,Queensland,Manufacturing,182.07672955
2023Q1,Queensland,"Professional, Scientific and Technical Services",211.49067527999998
2023Q1,Victoria,Accommodation and Food Services,200.46972341999998
2023Q1,Victoria,Construction,369.39203504
2023Q1,Victoria,Education and Training,293.37867848
2023Q1,Victoria,Health Care and Social Assistance,564.12293538
2023Q1,Victoria,Manufacturing,256.44383973
2023Q1,Victoria,"Professional, Scientific and Technical Services",364.80138405
2023Q2,New South Wales,Accommodation and Food Services,256.07510415
2023Q2,New South Wales,Construction,426.11107842
2023Q2,New South Wales,Education and Training,343.12473826
2023Q2,New South Wales,Health Care and Social Assistance,659.04574062
2023Q2,New South Wales,Manufacturing,250.87171444
2023Q2,New South Wales,"Professional, Scientific and Technical Services",457.02225984
2023Q2,Queensland,Accommodation and Food Services,177.98117808
2023Q2,Queensland,Construction,275.98549819
2023Q2,Queensland,Education and Training,275.32106834
2023Q2,Queensland,Health Care and Social Assistance,472.85854422
2023Q2,Queensland,Manufacturing,179.44364475
2023Q2,Queensland,"Professional, Scientific and Technical Services",232.12874526
2023Q2,Victoria,Accommodation and Food Services,202.91735438
2023Q2,Victoria,Construction,347.07992804
2023Q2,Victoria,Education and Training,295.58916425
2023Q2,Victoria,Health Care and Social Assistance,565.72946609
2023Q2,Victoria,Manufacturing,283.04568803
2023Q2,Victoria,"Professional, Scientific and Technical Services",408.17622528
2023Q3,New South Wales,Accommodation and Food Services,231.89100372000001
2023Q3,New South Wales,Construction,402.14723937
2023Q3,New South Wales,Education and Training,351.30374072
2023Q3,New South Wales,Health Care and Social Assistance,642.16272044
2023Q3,New South Wales,Manufacturing,267.74599735
2023Q3,New South Wales,"Professional, Scientific and Technical Services",452.3184376
2023Q3,Queensland,Accommodation and Food Services,165.75048567
2023Q3,Queensland,Construction,288.42561911999996
2023Q3,Queensland,Education and Training,242.28086907
2023Q3,Queensland,Health Care and Social Assistance,455.7205051
2023Q3,Queensland,Manufacturing,161.15074972
2023Q3,Queensland,"Professional, Scientific and Technical Services",218.52698417
2023Q3,Victoria,Accommodation and Food Services,196.38252401
2023Q3,Victoria,Construction,324.98521524
2023Q3,Victoria,Education and Training,294.56451960000004
2023Q3,Victoria,Health Care and Social Assistance,588.10005268
2023Q3,Victoria,Manufacturing,296.75660065
2023Q3,Victoria,"Professional, Scientific and Technical Services",374.05630729
2023Q4,New South Wales,Accommodation and Food Services,226.91377849999998
2023Q4,New South Wales,Construction,418.61754303
2023Q4,New South Wales,Education and Training,377.31554637
2023Q4,New South Wales,Health Care and Social Assistance,680.40156973
2023Q4,New South Wales,Manufacturing,292.49624217
2023Q4,New South Wales,"Professional, Scientific and Technical Services",447.727431
2023Q4,Queensland,Accommodation and Food Services,162.86008594
2023Q4,Queensland,Construction,281.25605082
2023Q4,Queensland,Education and Training,239.54413843
2023Q4,Queensland,Health Care and Social Assistance,461.7712143
2023Q4,Queensland,Manufacturing,185.72934711
2023Q4,Queensland,"Professional, Scientific and Technical Services",237.81758162
2023Q4,Victoria,Accommodation and Food Services,181.27315596
2023Q4,Victoria,Construction,355.73415783
2023Q4,Victoria,Education and Training,342.70655127
2023Q4,Victoria,Health Care and Social Assistance,604.3250811400001
2023Q4,Victoria,Manufacturing,262.06791883
2023Q4,Victoria,"Professional, Scientific and Technical Services",370.8890247
2024Q1,New South Wales,Accommodation and Food Services,220.54874202
2024Q1,New South Wales,Construction,407.77312736000005
2024Q1,New South Wales,Education and Training,362.05649945
2024Q1,New South Wales,Health Care and Social Assistance,683.383358
2024Q1,New South Wales,Manufacturing,286.43929448
2024Q1,New South Wales,"Professional, Scientific and Technical Services",463.42300639
2024Q1,Queensland,Accommodation and Food Services,172.46182202
2024Q1,Queensland,Construction,270.07496001
2024Q1,Queensland,Education and Training,240.27753471
2024Q1,Queensland,Health Care and Social Assistance,449.22155938
2024Q1,Queensland,Manufacturing,183.98686639
2024Q1,Queensland,"Professional, Scientific and Technical Services",254.95410763
2024Q1,Victoria,Accommodation and Food Services,191.29402321999999
2024Q1,Victoria,Construction,353.70973776
2024Q1,Victoria,Education and Training,315.8061127
2024Q1,Victoria,Health Care and Social Assistance,585.51801003
2024Q1,Victoria,Manufacturing,264.45226902
2024Q1,Victoria,"Professional, Scientific and Technical Services",356.61087152
2024Q2,New South Wales,Accommodation and Food Services,245.33972326999998
2024Q2,New South Wales,Construction,417.37078556
2024Q2,New South Wales,Education and Training,382.37901672000004
2024Q2,New South Wales,Health Care and Social Assistance,702.37790893
2024Q2,New South Wales,Manufacturing,248.34704959
2024Q2,New South Wales,"Professional, Scientific and Technical Services",496.00417106
2024Q2,Queensland,Accommodation and Food Services,181.13577493999998
2024Q2,Queensland,Construction,273.7711499
2024Q2,Queensland,Education and Training,246.63259012
2024Q2,Queensland,Health Care and Social Assistance,471.94111723
2024Q2,Queensland,Manufacturing,190.27972343
2024Q2,Queensland,"Professional, Scientific and Technical Services",219.13206598
2024Q2,Victoria,Accommodation and Food Services,186.44276928
2024Q2,Victoria,Construction,366.37043988
2024Q2,Victoria,Education and Training,315.58402258
2024Q2,Victoria,Health Care and Social Assistance,587.70147258
2024Q2,Victoria,Manufacturing,285.52353059
2024Q2,Victoria,"Professional, Scientific and Technical Services",340.93615761
2024Q3,New South Wales,Accommodation and Food Services,248.0029083
2024Q3,New South Wales,Construction,383.30742538000004
2024Q3,New South Wales,Education and Training,397.22155539
2024Q3,New South Wales,Health Care and Social Assistance,692.5318199
2024Q3,New South Wales,Manufacturing,228.1039942
2024Q3,New South Wales,"Professional, Scientific and Technical Services",452.74036985
2024Q3,Queensland,Accommodation and Food Services,193.49566188
2024Q3,Queensland,Construction,268.74529709
2024Q3,Queensland,Education and Training,247.74185517
2024Q3,Queensland,Health Care and Social Assistance,445.64609153
2024Q3,Queensland,Manufacturing,179.58871999000002
2024Q3,Queensland,"Professional, Scientific and Technical Services",218.67702735
2024Q3,Victoria,Accommodation and Food Services,182.71516637000002
2024Q3,Victoria,Construction,350.07533854999997
2024Q3,Victoria,Education and Training,336.55403831
2024Q3,Victoria,Health Care and Social Assistance,601.2177531
2024Q3,Victoria,Manufacturing,290.18055398
2024Q3,Victoria,"Professional, Scientific and Technical Services",364.4145933
2024Q4,New South Wales,Accommodation and Food Services,254.41497223
2024Q4,New South Wales,Construction,411.72478808
2024Q4,New South Wales,Education and Training,401.3484573
2024Q4,New South Wales,Health Care and Social Assistance,693.41326964
2024Q4,New South Wales,Manufacturing,250.32427479
2024Q4,New South Wales,"Professional, Scientific and Technical Services",439.35969288
2024Q4,Queensland,Accommodation and Food Services,179.77447605999998
2024Q4,Queensland,Construction,292.19146154
2024Q4,Queensland,Education and Training,252.78698661
2024Q4,Queensland,Health Care and Social Assistance,488.03081765999997
2024Q4,Queensland,Manufacturing,168.50424816
2024Q4,Queensland,"Professional, Scientific and Technical Services",218.12821836999998
2024Q4,Victoria,Accommodation and Food Services,204.75129726
2024Q4,Victoria,Construction,348.17271718
2024Q4,Victoria,Education and Training,355.67740972
2024Q4,Victoria,Health Care and Social Assistance,589.26287459
2024Q4,Victoria,Manufacturing,287.03835703
2024Q4,Victoria,"Professional, Scientific and Technical Services",388.29487919
2025Q1,New South Wales,Accommodation and Food Services,264.22929240999997
2025Q1,New South Wales,Construction,448.63735503
2025Q1,New South Wales,Education and Training,378.7592897
2025Q1,New South Wales,Health Care and Social Assistance,719.69352586
2025Q1,New South Wales,Manufacturing,257.08576378000004
2025Q1,New South Wales,"Professional, Scientific and Technical Services",413.46264355
2025Q1,Queensland,Accommodation and Food Services,183.24294774000003
2025Q1,Queensland,Construction,290.29593697
2025Q1,Queensland,Education and Training,233.39539621
2025Q1,Queensland,Health Care and Social Assistance,504.76439579000004
2025Q1,Queensland,Manufacturing,172.30293845
2025Q1,Queensland,"Professional, Scientific and Technical Services",226.28011913
2025Q1,Victoria,Accommodation and Food Services,196.27408793
2025Q1,Victoria,Construction,356.45847341
2025Q1,Victoria,Education and Training,341.17642113
2025Q1,Victoria,Health Care and Social Assistance,613.27525658
2025Q1,Victoria,Manufacturing,273.09355431
2025Q1,Victoria,"Professional, Scientific and Technical Services",365.8745646
2025Q2,New South Wales,Accommodation and Food Services,217.12232374999996
2025Q2,New South Wales,Construction,403.17789145
2025Q2,New South Wales,Education and Training,398.99593139999996
2025Q2,New South Wales,Health Care and Social Assistance,722.27405042
2025Q2,New South Wales,Manufacturing,251.00049277
2025Q2,New South Wales,"Professional, Scientific and Technical Services",471.80885416
2025Q2,Queensland,Accommodation and Food Services,182.17251943
2025Q2,Queensland,Construction,287.86322963
2025Q2,Queensland,Education and Training,245.92939969000003
2025Q2,Queensland,Health Care and Social Assistance,548.91802098
2025Q2,Queensland,Manufacturing,175.6060331
2025Q2,Queensland,"Professional, Scientific and Technical Services",247.23906713
2025Q2,Victoria,Accommodation and Food Services,215.39197510000002
2025Q2,Victoria,Construction,341.86419738
2025Q2,Victoria,Education and Training,334.76680595
2025Q2,Victoria,Health Care and Social Assistance,618.05700036
2025Q2,Victoria,Manufacturing,249.76415332
2025Q2,Victoria,"Professional, Scientific and Technical Services",395.34211997
2025Q3,New South Wales,Accommodation and Food Services,214.98359149
2025Q3,New South Wales,Construction,424.1787112
2025Q3,New South Wales,Education and Training,422.64688934000003
2025Q3,New South Wales,Health Care and Social Assistance,690.2639225199999
2025Q3,New South Wales,Manufacturing,243.37939342
2025Q3,New South Wales,"Professional, Scientific and Technical Services",476.01154718
2025Q3,Queensland,Accommodation and Food Services,161.57446662
2025Q3,Queensland,Construction,269.35587601
2025Q3,Queensland,Education and Training,243.05318081000001
2025Q3,Queensland,Health Care and Social Assistance,521.21567164
2025Q3,Queensland,Manufacturing,172.57271929
2025Q3,Queensland,"Professional, Scientific and Technical Services",224.58161468999998
2025Q3,Victoria,Accommodation and Food Services,212.81302857999998
2025Q3,Victoria,Construction,319.72091149
2025Q3,Victoria,Education and Training,364.48866803
2025Q3,Victoria,Health Care and Social Assistance,628.48684977
2025Q3,Victoria,Manufacturing,246.78279677
2025Q3,Victoria,"Professional, Scientific and Technical Services",411.30706383
2025Q4,New South Wales,Accommodation and Food Services,235.39921673000003
2025Q4,New South Wales,Construction,420.14823508
2025Q4,New South Wales,Education and Training,427.74733917
2025Q4,New South Wales,Health Care and Social Assistance,666.91789066
2025Q4,New South Wales,Manufacturing,250.51691973
2025Q4,New South Wales,"Professional, Scientific and Technical Services",461.98442226
2025Q4,Queensland,Accommodation and Food Services,190.34669713
2025Q4,Queensland,Construction,304.30164285
2025Q4,Queensland,Education and Training,257.28969672
2025Q4,Queensland,Health Care and Social Assistance,525.51260319
2025Q4,Queensland,Manufacturing,163.18946438
2025Q4,Queensland,"Professional, Scientific and Technical Services",232.2932119
2025Q4,Victoria,Accommodation and Food Services,218.41601242999997
2025Q4,Victoria,Construction,329.24937133
2025Q4,Victoria,Education and Training,372.04098787000004
2025Q4,Victoria,Health Care and Social Assistance,635.71353861
2025Q4,Victoria,Manufacturing,268.32308583
2025Q4,Victoria,"Professional, Scientific and Technical Services",404.41476943
2026Q1,New South Wales,Accommodation and Food Services,222.8177646
2026Q1,New South Wales,Construction,430.83715028
2026Q1,New South Wales,Education and Training,390.04014038
2026Q1,New South Wales,Health Care and Social Assistance,698.13978284
2026Q1,New South Wales,Manufacturing,248.46194059
2026Q1,New South Wales,"Professional, Scientific and Technical Services",519.97707991
2026Q1,Queensland,Accommodation and Food Services,179.99680252
2026Q1,Queensland,Construction,281.61785219
2026Q1,Queensland,Education and Training,261.3330057
2026Q1,Queensland,Health Care and Social Assistance,541.78842356
2026Q1,Queensland,Manufacturing,165.23433607
2026Q1,Queensland,"Professional, Scientific and Technical Services",247.82447656
2026Q1,Victoria,Accommodation and Food Services,200.37303081
2026Q1,Victoria,Construction,346.09774249
2026Q1,Victoria,Education and Training,365.60142839
2026Q1,Victoria,Health Care and Social Assistance,641.0112148000001
2026Q1,Victoria,Manufacturing,267.79026852
2026Q1,Victoria,"Professional, Scientific and Technical Services",395.16124999
