date,state,industry,employed_thousands
Nov-2007,Queensland,Education and Training,161.7
Feb-2008,Queensland,Education and Training,155.8
May-2008,Queensland,Education and Training,163.7
Aug-2008,Queensland,Education and Training,175.9
Nov-2008,Queensland,Education and Training,161.2
Feb-2009,Queensland,Education and Training,167.7
May-2009,Queensland,Education and Training,170.2
Aug-2009,Queensland,Education and Training,157.5
Nov-2009,Queensland,Education and Training,160.3
Feb-2010,Queensland,Education and Training,155.2
May-2010,Queensland,Education and Training,162.9
Aug-2010,Queensland,Education and Training,166.6
Nov-2010,Queensland,Education and Training,173.3
Feb-2011,Queensland,Education and Training,159.7
May-2011,Queensland,Education and Training,169.4
Aug-2011,Queensland,Education and Training,172.6
Nov-2011,Queensland,Education and Training,176.0
Feb-2012,Queensland,Education and Training,175.5
May-2012,Queensland,Education and Training,174.3
Aug-2012,Queensland,Education and Training,181.8
Nov-2012,Queensland,Education and Training,183.7
Feb-2013,Queensland,Education and Training,169.5
May-2013,Queensland,Education and Training,172.1
Aug-2013,Queensland,Education and Training,166.5
Nov-2013,Queensland,Education and Training,170.4
Feb-2014,Queensland,Education and Training,173.5
May-2014,Queensland,Education and Training,191.9
Aug-2014,Queensland,Education and Training,180.0
Nov-2014,Queensland,Education and Training,169.3
Feb-2015,Queensland,Education and Training,182.4
May-2015,Queensland,Education and Training,193.4
Aug-2015,Queensland,Education and Training,197.5
Nov-2015,Queensland,Education and Training,205.7
Feb-2016,Queensland,Education and Training,191.1
May-2016,Queensland,Education and Training,194.8
Aug-2016,Queensland,Education and Training,197.3
Nov-2016,Queensland,Education and Training,193.2
Feb-2017,Queensland,Education and Training,180.3
May-2017,Queensland,Education and Training,195.1
Aug-2017,Queensland,Education and Training,214.3
Nov-2017,Queensland,Education and Training,197.7
Feb-2018,Queensland,Education and Training,197.5
May-2018,Queensland,Education and Training,201.8
Aug-2018,Queensland,Education and Training,225.6
Nov-2018,Queensland,Education and Training,219.8
Feb-2019,Queensland,Education and Training,217.5
May-2019,Queensland,Education and Training,215.2
Aug-2019,Queensland,Education and Training,214.3
Nov-2019,Queensland,Education and Training,208.3
Feb-2020,Queensland,Education and Training,228.9
May-2020,Queensland,Education and Training,218.4
Aug-2020,Queensland,Education and Training,230.8
Nov-2020,Queensland,Education and Training,202.0
Feb-2021,Queensland,Education and Training,198.8
May-2021,Queensland,Education and Training,214.3
Aug-2021,Queensland,Education and Training,218.1
Nov-2021,Queensland,Education and Training,230.3
Feb-2022,Queensland,Education and Training,239.7
May-2022,Queensland,Education and Training,248.1
Aug-2022,Queensland,Education and Training,244.1
Nov-2022,Queensland,Education and Training,239.4
Feb-2023,Queensland,Education and Training,245.8
May-2023,Queensland,Education and Training,275.3
Aug-2023,Queensland,Education and Training,242.3
Nov-2023,Queensland,Education and Training,239.5
Feb-2024,Queensland,Education and Training,240.3
May-2024,Queensland,Education and Training,246.6
Aug-2024,Queensland,Education and Training,247.7
Nov-2024,Queensland,Education and Training,252.8
Feb-2025,Queensland,Education and Training,233.4
May-2025,Queensland,Education and Training,245.9
Aug-2025,Queensland,Education and Training,243.1
Nov-2025,Queensland,Education and Training,257.3
Feb-2026,Queensland,Education and Training,261.3
Nov-1984,Queensland,Health Care and Social Assistance,80.5
Feb-1985,Queensland,Health Care and Social Assistance,79.8
May-1985,Queensland,Health Care and Social Assistance,82.0
Aug-1985,Queensland,Health Care and Social Assistance,82.1
Nov-1985,Queensland,Health Care and Social Assistance,84.4
Feb-1986,Queensland,Health Care and Social Assistance,86.6
May-1986,Queensland,Health Care and Social Assistance,91.4
Aug-1986,Queensland,Health Care and Social Assistance,90.5
Nov-1986,Queensland,Health Care and Social Assistance,87.7
Feb-1987,Queensland,Health Care and Social Assistance,91.1
May-1987,Queensland,Health Care and Social Assistance,87.9
Aug-1987,Queensland,Health Care and Social Assistance,84.0
Nov-1987,Queensland,Health Care and Social Assistance,85.4
Feb-1988,Queensland,Health Care and Social Assistance,90.5
May-1988,Queensland,Health Care and Social Assistance,95.0
Aug-1988,Queensland,Health Care and Social Assistance,91.9
Nov-1988,Queensland,Health Care and Social Assistance,93.2
Feb-1989,Queensland,Health Care and Social Assistance,98.3
May-1989,Queensland,Health Care and Social Assistance,99.6
Aug-1989,Queensland,Health Care and Social Assistance,93.1
Nov-1989,Queensland,Health Care and Social Assistance,100.3
Feb-1990,Queensland,Health Care and Social Assistance,100.9
May-1990,Queensland,Health Care and Social Assistance,97.6
Aug-1990,Queensland,Health Care and Social Assistance,103.4
Nov-1990,Queensland,Health Care and Social Assistance,113.2
Feb-1991,Queensland,Health Care and Social Assistance,107.1
May-1991,Queensland,Health Care and Social Assistance,107.3
Aug-1991,Queensland,Health Care and Social Assistance,111.4
Nov-1991,Queensland,Health Care and Social Assistance,120.3
Feb-1992,Queensland,Health Care and Social Assistance,114.1
May-1992,Queensland,Health Care and Social Assistance,114.8
Aug-1992,Queensland,Health Care and Social Assistance,108.5
Nov-1992,Queensland,Health Care and Social Assistance,115.8
Feb-1993,Queensland,Health Care and Social Assistance,110.6
May-1993,Queensland,Health Care and Social Assistance,108.0
Aug-1993,Queensland,Health Care and Social Assistance,121.3
Nov-1993,Queensland,Health Care and Social Assistance,117.8
Feb-1994,Queensland,Health Care and Social Assistance,122.1
May-1994,Queensland,Health Care and Social Assistance,124.0
Aug-1994,Queensland,Health Care and Social Assistance,124.9
Nov-1994,Queensland,Health Care and Social Assistance,125.3
Feb-1995,Queensland,Health Care and Social Assistance,126.7
May-1995,Queensland,Health Care and Social Assistance,126.9
Aug-1995,Queensland,Health Care and Social Assistance,124.9
Nov-1995,Queensland,Health Care and Social Assistance,129.1
Feb-1996,Queensland,Health Care and Social Assistance,135.0
May-1996,Queensland,Health Care and Social Assistance,135.8
Aug-1996,Queensland,Health Care and Social Assistance,136.1
Nov-1996,Queensland,Health Care and Social Assistance,142.6
Feb-1997,Queensland,Health Care and Social Assistance,133.8
May-1997,Queensland,Health Care and Social Assistance,140.5
Aug-1997,Queensland,Health Care and Social Assistance,143.8
Nov-1997,Queensland,Health Care and Social Assistance,141.7
Feb-1998,Queensland,Health Care and Social Assistance,142.1
May-1998,Queensland,Health Care and Social Assistance,150.7
Aug-1998,Queensland,Health Care and Social Assistance,155.1
Nov-1998,Queensland,Health Care and Social Assistance,153.7
Feb-1999,Queensland,Health Care and Social Assistance,149.5
May-1999,Queensland,Health Care and Social Assistance,148.0
Aug-1999,Queensland,Health Care and Social Assistance,140.5
Nov-1999,Queensland,Health Care and Social Assistance,152.9
Feb-2000,Queensland,Health Care and Social Assistance,151.6
May-2000,Queensland,Health Care and Social Assistance,160.5
Aug-2000,Queensland,Health Care and Social Assistance,164.9
Nov-2000,Queensland,Health Care and Social Assistance,163.5
Feb-2001,Queensland,Health Care and Social Assistance,157.8
May-2001,Queensland,Health Care and Social Assistance,155.1
Aug-2001,Queensland,Health Care and Social Assistance,152.1
Nov-2001,Queensland,Health Care and Social Assistance,157.7
Feb-2002,Queensland,Health Care and Social Assistance,160.3
May-2002,Queensland,Health Care and Social Assistance,168.5
Aug-2002,Queensland,Health Care and Social Assistance,174.8
Nov-2002,Queensland,Health Care and Social Assistance,168.2
Feb-2003,Queensland,Health Care and Social Assistance,171.4
May-2003,Queensland,Health Care and Social Assistance,164.0
Aug-2003,Queensland,Health Care and Social Assistance,169.4
Nov-2003,Queensland,Health Care and Social Assistance,170.5
Feb-2004,Queensland,Health Care and Social Assistance,176.5
May-2004,Queensland,Health Care and Social Assistance,183.2
Aug-2004,Queensland,Health Care and Social Assistance,179.6
Nov-2004,Queensland,Health Care and Social Assistance,174.6
Feb-2005,Queensland,Health Care and Social Assistance,179.0
May-2005,Queensland,Health Care and Social Assistance,177.6
Aug-2005,Queensland,Health Care and Social Assistance,185.6
Nov-2005,Queensland,Health Care and Social Assistance,192.1
Feb-2006,Queensland,Health Care and Social Assistance,188.0
May-2006,Queensland,Health Care and Social Assistance,196.3
Aug-2006,Queensland,Health Care and Social Assistance,201.2
Nov-2006,Queensland,Health Care and Social Assistance,200.5
Feb-2007,Queensland,Health Care and Social Assistance,201.3
May-2007,Queensland,Health Care and Social Assistance,213.4
Aug-2007,Queensland,Health Care and Social Assistance,211.8
Nov-2007,Queensland,Health Care and Social Assistance,206.5
Feb-2008,Queensland,Health Care and Social Assistance,203.9
May-2008,Queensland,Health Care and Social Assistance,212.8
Aug-2008,Queensland,Health Care and Social Assistance,197.3
Nov-2008,Queensland,Health Care and Social Assistance,207.4
Feb-2009,Queensland,Health Care and Social Assistance,240.2
May-2009,Queensland,Health Care and Social Assistance,246.4
Aug-2009,Queensland,Health Care and Social Assistance,250.2
Nov-2009,Queensland,Health Care and Social Assistance,231.5
Feb-2010,Queensland,Health Care and Social Assistance,235.6
May-2010,Queensland,Health Care and Social Assistance,252.2
Aug-2010,Queensland,Health Care and Social Assistance,242.7
Nov-2010,Queensland,Health Care and Social Assistance,249.4
Feb-2011,Queensland,Health Care and Social Assistance,257.0
May-2011,Queensland,Health Care and Social Assistance,270.9
Aug-2011,Queensland,Health Care and Social Assistance,257.3
Nov-2011,Queensland,Health Care and Social Assistance,278.6
Feb-2012,Queensland,Health Care and Social Assistance,275.2
May-2012,Queensland,Health Care and Social Assistance,284.6
Aug-2012,Queensland,Health Care and Social Assistance,283.1
Nov-2012,Queensland,Health Care and Social Assistance,272.0
Feb-2013,Queensland,Health Care and Social Assistance,281.7
May-2013,Queensland,Health Care and Social Assistance,269.2
Aug-2013,Queensland,Health Care and Social Assistance,263.1
Nov-2013,Queensland,Health Care and Social Assistance,281.4
Feb-2014,Queensland,Health Care and Social Assistance,294.6
May-2014,Queensland,Health Care and Social Assistance,287.6
Aug-2014,Queensland,Health Care and Social Assistance,307.6
Nov-2014,Queensland,Health Care and Social Assistance,282.8
Feb-2015,Queensland,Health Care and Social Assistance,289.9
May-2015,Queensland,Health Care and Social Assistance,287.9
Aug-2015,Queensland,Health Care and Social Assistance,314.1
Nov-2015,Queensland,Health Care and Social Assistance,325.8
Feb-2016,Queensland,Health Care and Social Assistance,297.7
May-2016,Queensland,Health Care and Social Assistance,318.3
Aug-2016,Queensland,Health Care and Social Assistance,307.2
Nov-2016,Queensland,Health Care and Social Assistance,314.4
Feb-2017,Queensland,Health Care and Social Assistance,285.6
May-2017,Queensland,Health Care and Social Assistance,338.8
Aug-2017,Queensland,Health Care and Social Assistance,346.3
Nov-2017,Queensland,Health Care and Social Assistance,345.7
Feb-2018,Queensland,Health Care and Social Assistance,366.2
May-2018,Queensland,Health Care and Social Assistance,352.9
Aug-2018,Queensland,Health Care and Social Assistance,334.6
Nov-2018,Queensland,Health Care and Social Assistance,337.6
Feb-2019,Queensland,Health Care and Social Assistance,379.0
May-2019,Queensland,Health Care and Social Assistance,357.7
Aug-2019,Queensland,Health Care and Social Assistance,362.9
Nov-2019,Queensland,Health Care and Social Assistance,357.2
Feb-2020,Queensland,Health Care and Social Assistance,353.4
May-2020,Queensland,Health Care and Social Assistance,344.6
Aug-2020,Queensland,Health Care and Social Assistance,377.3
Nov-2020,Queensland,Health Care and Social Assistance,363.1
Feb-2021,Queensland,Health Care and Social Assistance,372.2
May-2021,Queensland,Health Care and Social Assistance,380.0
Aug-2021,Queensland,Health Care and Social Assistance,388.1
Nov-2021,Queensland,Health Care and Social Assistance,395.3
Feb-2022,Queensland,Health Care and Social Assistance,436.5
May-2022,Queensland,Health Care and Social Assistance,471.5
Aug-2022,Queensland,Health Care and Social Assistance,458.2
Nov-2022,Queensland,Health Care and Social Assistance,443.2
Feb-2023,Queensland,Health Care and Social Assistance,454.4
May-2023,Queensland,Health Care and Social Assistance,464.9
Aug-2023,Queensland,Health Care and Social Assistance,453.2
Nov-2023,Queensland,Health Care and Social Assistance,456.3
Feb-2024,Queensland,Health Care and Social Assistance,443.4
May-2024,Queensland,Health Care and Social Assistance,463.7
Aug-2024,Queensland,Health Care and Social Assistance,440.8
Nov-2024,Queensland,Health Care and Social Assistance,482.5
Feb-2025,Queensland,Health Care and Social Assistance,499.9
May-2025,Queensland,Health Care and Social Assistance,543.0
Aug-2025,Queensland,Health Care and Social Assistance,512.4
Nov-2025,Queensland,Health Care and Social Assistance,521.2
Feb-2026,Queensland,Health Care and Social Assistance,537.3
Nov-1984,South Australia,Manufacturing,108.8
Feb-1985,South Australia,Manufacturing,105.7
May-1985,South Australia,Manufacturing,101.5
Aug-1985,South Australia,Manufacturing,97.0
Nov-1985,South Australia,Manufacturing,105.4
Feb-1986,South Australia,Manufacturing,105.2
May-1986,South Australia,Manufacturing,98.1
Aug-1986,South Australia,Manufacturing,91.8
Nov-1986,South Australia,Manufacturing,97.7
Feb-1987,South Australia,Manufacturing,98.1
May-1987,South Australia,Manufacturing,98.4
Aug-1987,South Australia,Manufacturing,93.5
Nov-1987,South Australia,Manufacturing,100.7
Feb-1988,South Australia,Manufacturing,100.5
May-1988,South Australia,Manufacturing,102.5
Aug-1988,South Australia,Manufacturing,100.0
Nov-1988,South Australia,Manufacturing,106.7
Feb-1989,South Australia,Manufacturing,102.5
May-1989,South Australia,Manufacturing,103.2
Aug-1989,South Australia,Manufacturing,112.8
Nov-1989,South Australia,Manufacturing,112.5
Feb-1990,South Australia,Manufacturing,114.3
May-1990,South Australia,Manufacturing,110.7
Aug-1990,South Australia,Manufacturing,105.4
Nov-1990,South Australia,Manufacturing,107.5
Feb-1991,South Australia,Manufacturing,108.6
May-1991,South Australia,Manufacturing,100.4
Aug-1991,South Australia,Manufacturing,98.6
Nov-1991,South Australia,Manufacturing,90.2
Feb-1992,South Australia,Manufacturing,90.1
May-1992,South Australia,Manufacturing,90.0
Aug-1992,South Australia,Manufacturing,95.9
Nov-1992,South Australia,Manufacturing,89.5
Feb-1993,South Australia,Manufacturing,90.5
May-1993,South Australia,Manufacturing,91.3
Aug-1993,South Australia,Manufacturing,88.7
Nov-1993,South Australia,Manufacturing,90.3
Feb-1994,South Australia,Manufacturing,90.2
May-1994,South Australia,Manufacturing,96.5
Aug-1994,South Australia,Manufacturing,106.5
Nov-1994,South Australia,Manufacturing,99.9
Feb-1995,South Australia,Manufacturing,100.3
May-1995,South Australia,Manufacturing,97.9
Aug-1995,South Australia,Manufacturing,96.7
Nov-1995,South Australia,Manufacturing,96.8
Feb-1996,South Australia,Manufacturing,99.6
May-1996,South Australia,Manufacturing,92.1
Aug-1996,South Australia,Manufacturing,95.1
Nov-1996,South Australia,Manufacturing,89.9
Feb-1997,South Australia,Manufacturing,97.1
May-1997,South Australia,Manufacturing,92.4
Aug-1997,South Australia,Manufacturing,93.3
Nov-1997,South Australia,Manufacturing,97.7
Feb-1998,South Australia,Manufacturing,100.0
May-1998,South Australia,Manufacturing,96.4
Aug-1998,South Australia,Manufacturing,93.1
Nov-1998,South Australia,Manufacturing,91.2
Feb-1999,South Australia,Manufacturing,85.6
May-1999,South Australia,Manufacturing,89.5
Aug-1999,South Australia,Manufacturing,93.6
Nov-1999,South Australia,Manufacturing,92.0
Feb-2000,South Australia,Manufacturing,97.6
May-2000,South Australia,Manufacturing,96.8
Aug-2000,South Australia,Manufacturing,96.3
Nov-2000,South Australia,Manufacturing,88.6
Feb-2001,South Australia,Manufacturing,83.0
May-2001,South Australia,Manufacturing,87.1
Aug-2001,South Australia,Manufacturing,90.3
Nov-2001,South Australia,Manufacturing,91.0
Feb-2002,South Australia,Manufacturing,92.3
May-2002,South Australia,Manufacturing,96.3
Aug-2002,South Australia,Manufacturing,97.4
Nov-2002,South Australia,Manufacturing,92.2
Feb-2003,South Australia,Manufacturing,86.0
May-2003,South Australia,Manufacturing,92.2
Aug-2003,South Australia,Manufacturing,96.3
Nov-2003,South Australia,Manufacturing,100.7
Feb-2004,South Australia,Manufacturing,98.2
May-2004,South Australia,Manufacturing,100.5
Aug-2004,South Australia,Manufacturing,88.8
Nov-2004,South Australia,Manufacturing,86.5
Feb-2005,South Australia,Manufacturing,92.2
May-2005,South Australia,Manufacturing,94.2
Aug-2005,South Australia,Manufacturing,92.6
Nov-2005,South Australia,Manufacturing,91.1
Feb-2006,South Australia,Manufacturing,89.5
May-2006,South Australia,Manufacturing,97.4
Aug-2006,South Australia,Manufacturing,103.3
Nov-2006,South Australia,Manufacturing,92.7
Feb-2007,South Australia,Manufacturing,89.4
May-2007,South Australia,Manufacturing,86.5
Aug-2007,South Australia,Manufacturing,92.1
Nov-2007,South Australia,Manufacturing,92.2
Feb-2008,South Australia,Manufacturing,96.7
May-2008,South Australia,Manufacturing,92.9
Aug-2008,South Australia,Manufacturing,94.4
Nov-2008,South Australia,Manufacturing,96.2
Feb-2009,South Australia,Manufacturing,90.1
May-2009,South Australia,Manufacturing,79.5
Aug-2009,South Australia,Manufacturing,81.6
Nov-2009,South Australia,Manufacturing,81.9
Feb-2010,South Australia,Manufacturing,85.2
May-2010,South Australia,Manufacturing,81.1
Aug-2010,South Australia,Manufacturing,78.7
Nov-2010,South Australia,Manufacturing,73.9
Feb-2011,South Australia,Manufacturing,77.7
May-2011,South Australia,Manufacturing,81.1
Aug-2011,South Australia,Manufacturing,76.9
Nov-2011,South Australia,Manufacturing,74.6
Feb-2012,South Australia,Manufacturing,75.2
May-2012,South Australia,Manufacturing,73.5
Aug-2012,South Australia,Manufacturing,73.4
Nov-2012,South Australia,Manufacturing,73.6
Feb-2013,South Australia,Manufacturing,67.0
May-2013,South Australia,Manufacturing,72.3
Aug-2013,South Australia,Manufacturing,78.4
Nov-2013,South Australia,Manufacturing,78.8
Feb-2014,South Australia,Manufacturing,86.1
May-2014,South Australia,Manufacturing,80.4
Aug-2014,South Australia,Manufacturing,74.3
Nov-2014,South Australia,Manufacturing,70.2
Feb-2015,South Australia,Manufacturing,71.5
May-2015,South Australia,Manufacturing,72.4
Aug-2015,South Australia,Manufacturing,69.8
Nov-2015,South Australia,Manufacturing,69.8
Feb-2016,South Australia,Manufacturing,74.1
May-2016,South Australia,Manufacturing,72.6
Aug-2016,South Australia,Manufacturing,76.6
Nov-2016,South Australia,Manufacturing,79.1
Feb-2017,South Australia,Manufacturing,80.7
May-2017,South Australia,Manufacturing,74.1
Aug-2017,South Australia,Manufacturing,71.4
Nov-2017,South Australia,Manufacturing,65.3
Feb-2018,South Australia,Manufacturing,68.3
May-2018,South Australia,Manufacturing,64.4
Aug-2018,South Australia,Manufacturing,67.6
Nov-2018,South Australia,Manufacturing,77.5
Feb-2019,South Australia,Manufacturing,75.0
May-2019,South Australia,Manufacturing,70.6
Aug-2019,South Australia,Manufacturing,63.1
Nov-2019,South Australia,Manufacturing,71.1
Feb-2020,South Australia,Manufacturing,78.6
May-2020,South Australia,Manufacturing,73.4
Aug-2020,South Australia,Manufacturing,69.6
Nov-2020,South Australia,Manufacturing,60.6
Feb-2021,South Australia,Manufacturing,64.6
May-2021,South Australia,Manufacturing,66.1
Aug-2021,South Australia,Manufacturing,66.9
Nov-2021,South Australia,Manufacturing,67.9
Feb-2022,South Australia,Manufacturing,64.7
May-2022,South Australia,Manufacturing,74.6
Aug-2022,South Australia,Manufacturing,68.7
Nov-2022,South Australia,Manufacturing,63.8
Feb-2023,South Australia,Manufacturing,66.7
May-2023,South Australia,Manufacturing,76.7
Aug-2023,South Australia,Manufacturing,70.5
Nov-2023,South Australia,Manufacturing,67.9
Feb-2024,South Australia,Manufacturing,66.9
May-2024,South Australia,Manufacturing,70.3
Aug-2024,South Australia,Manufacturing,72.9
Nov-2024,South Australia,Manufacturing,72.4
Feb-2025,South Australia,Manufacturing,69.7
May-2025,South Australia,Manufacturing,68.5
Aug-2025,South Australia,Manufacturing,66.7
Nov-2025,South Australia,Manufacturing,67.4
Feb-2026,South Australia,Manufacturing,66.7
